Date,Campaign Name,Site Name,Placement,Ad Name,Ad Format,Ad Size,Served Impressions,Clicks,Video Started,Video Fully Played
4/18/2016,New Product Launch,YouTube US,P11266,New Product 300x600,Mobile Rich Media,300x600,"1,778,732","49,093",0,0
4/18/2016,Always-On,Pandora Mobile US,P11180,Wallet 300x250,HTML5 Standard Banner,300x250,"63,028","2,483",0,0
4/18/2016,New Product Launch,VEVO US,P11112,Wallet FEP,In-Stream Video,1920x1080,"1,228,238","9,457","1,166,826","583,413"
4/18/2016,New Product Launch,Pandora.com,P11353,New Product 300x600,Mobile Rich Media,300x600,"565,192","9,947",0,0
4/18/2016,Branding Campaign,VEVO US,P11159,New Product 300x600,Mobile Rich Media,300x600,"344,630","6,961",0,0
4/18/2016,New Product Launch,YouTube US,P11164,Tracking Pixel,Tracking Pixel,1x1,"1,973,028","13,811","1,578,422","1,120,679"
4/18/2016,New Product Launch,Yahoo En Espanol,P11194,Bag 300x250,Standard Banner,300x250,"1,822,240","93,298",0,0
4/18/2016,Always-On,Yahoo En Espanol,P11284,Wallet FEP,In-Stream Video,1920x1080,"1,417,281","15,590","1,062,960","871,627"
4/18/2016,Website Conversions,Pandora Mobile US,P11333,New Product 300x600,Mobile Rich Media,300x600,"45,834","1,837",0,0
4/18/2016,New Product Launch,YouTube US,P11280,SL 728x90,In-Stream Tracking,728x90,"1,519,484","13,067",0,0
4/18/2016,Mobile Always-On,YouTube US,P11121,SL 728x90,In-Stream Tracking,728x90,"1,233,797","31,338","999,375","529,668"
4/18/2016,New Product Launch,YouTube US,P11321,Wallet 300x250,HTML5 Standard Banner,300x250,"1,189,009","16,170",0,0
4/25/2016,Branding Campaign,BuzzFeed,P11144,Wallet FEP,In-Stream Video,1920x1080,"2,707,532","94,502","2,491,040","1,312,956"
4/25/2016,Branding Campaign,Fox Sports,P11126,Bag 300x250,Standard Banner,300x250,"1,844,259","81,331",0,0
4/25/2016,New Product Launch,CBS Interactive US,P11139,Tracking Pixel,Tracking Pixel,1x1,"1,179,454","18,871",0,0
4/25/2016,Mobile Always-On,Pandora Mobile US,P11149,Wallet 300x250,HTML5 Standard Banner,300x250,"335,192","5,463",0,0
4/25/2016,Always-On,Fox Sports,P11218,Wallet 300x250,HTML5 Standard Banner,300x250,"944,748","7,180",0,0
4/25/2016,New Product Launch,Fox.com,P11211,New Product 300x600,Mobile Rich Media,300x600,"1,670,801","32,580",0,0
4/25/2016,Always-On,Fox.com,P11211,Tracking Pixel,Tracking Pixel,1x1,"27,594",355,0,0
4/25/2016,New Product Launch,Fox.com,P11197,SL 728x90,In-Stream Tracking,728x90,"1,780,722","54,490",0,0
4/25/2016,Always-On,CBS Interactive US,P11162,SL 728x90,In-Stream Tracking,728x90,"1,634,081","46,244",0,0
4/25/2016,Always-On,CBS Interactive US,P11162,Wallet FEP,In-Stream Video,1920x1080,"1,155,508","62,166","808,855","647,084"
4/25/2016,Mobile Always-On,Mobvious,P11132,Wallet 300x250,HTML5 Standard Banner,300x250,"341,184","1,364",0,0
4/25/2016,Mobile Always-On,Mobvious,P11134,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"782,819","41,724","665,396","306,082"
4/25/2016,Mobile Always-On,Mobvious,P11134,Wallet FEP,In-Stream Video,1920x1080,"635,628","23,454","457,652","416,463"
4/25/2016,New Product Launch,Hulu,P11191,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,659,325","89,271","1,443,612","721,806"
4/25/2016,Branding Campaign,Mobvious,P11132,Bag 300x250,Standard Banner,300x250,"553,473","25,791",0,0
4/25/2016,Always-On,NBCUni.com,P11146,New Product 300x600,Mobile Rich Media,300x600,"1,629,911","69,760",0,0
4/25/2016,New Product Launch,Hulu,P11191,Tracking Pixel,Tracking Pixel,1x1,"636,465","9,801","483,713","372,459"
4/25/2016,New Product Launch,Mobvious,P11140,New Product 300x600,Mobile Rich Media,300x600,"458,430","5,042",0,0
4/25/2016,Always-On,VEVO US,P11123,Wallet 300x250,HTML5 Standard Banner,300x250,"1,569,204","74,380",0,0
4/25/2016,New Product Launch,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"1,439,872","39,884","1,425,473","641,462"
4/25/2016,Branding Campaign,NBCUni.com,P11200,Bag 300x250,Standard Banner,300x250,"2,017,445","72,022",0,0
4/25/2016,Mobile Always-On,Pandora Mobile US,P11143,SL 728x90,In-Stream Tracking,728x90,"2,040,823","66,122",0,0
4/25/2016,Mobile Always-On,Pandora Mobile US,P11156,SL 728x90,In-Stream Tracking,728x90,"1,403,432","14,455",0,0
4/25/2016,Always-On,Pandora.com,P11179,Wallet FEP,In-Stream Video,1920x1080,"402,579","4,508","346,217","325,443"
4/25/2016,Mobile Always-On,Pandora Mobile US,P11169,Wallet 300x250,HTML5 Standard Banner,300x250,"606,611","14,861",0,0
4/25/2016,New Product Launch,YouTube US,P11239,Wallet FEP,In-Stream Video,1920x1080,"1,690,935","33,142","1,454,204","1,105,195"
4/25/2016,Branding Campaign,YouTube US,P11358,New Product 300x600,Mobile Rich Media,300x600,"169,314","5,079",0,0
4/25/2016,New Product Launch,VEVO US,P11161,New Product 300x600,Mobile Rich Media,300x600,"2,096,374","27,252",0,0
4/25/2016,New Product Launch,VEVO US,P11189,New Product 300x600,Mobile Rich Media,300x600,"1,056,564","33,387",0,0
4/25/2016,New Product Launch,YouTube US,P11266,SL 728x90,In-Stream Tracking,728x90,"501,770","21,676",0,0
4/25/2016,New Product Launch,YouTube US,P11114,Wallet FEP,In-Stream Video,1920x1080,"330,565","7,999","327,259","301,078"
4/25/2016,Mobile Always-On,Pandora Mobile US,P11357,Bag 300x250,Standard Banner,300x250,"680,508","22,048",0,0
4/25/2016,New Product Launch,YouTube US,P11280,Bag 300x250,Standard Banner,300x250,"1,508,843","59,901",0,0
4/25/2016,Branding Campaign,YouTube US,P11342,SL 728x90,In-Stream Tracking,728x90,"9,100",287,0,0
4/25/2016,Branding Campaign,YouTube US,P11312,Wallet FEP,In-Stream Video,1920x1080,"1,268,328","49,972","1,040,028","904,824"
4/25/2016,Branding Campaign,YouTube US,P11122,SL 728x90,In-Stream Tracking,728x90,"1,458,040","75,963","1,355,977","569,510"
5/2/2016,Branding Campaign,BuzzFeed,P11144,Bag 300x250,Standard Banner,300x250,"674,754","2,833",0,0
5/2/2016,Branding Campaign,CBS Interactive US,P11162,Wallet 300x250,HTML5 Standard Banner,300x250,"577,519","7,392",0,0
5/2/2016,Branding Campaign,CBS Interactive US,P11243,Wallet FEP,In-Stream Video,1920x1080,"1,109,341","43,153","931,846","698,884"
5/2/2016,New Product Launch,CBS Interactive US,P11162,Wallet FEP,In-Stream Video,1920x1080,"352,734","12,239","313,933","194,638"
5/2/2016,Always-On,Fox Sports,P11165,Wallet FEP,In-Stream Video,1920x1080,"1,359,786","74,788","992,643","545,953"
5/2/2016,Branding Campaign,Fox.com,P11197,New Product 300x600,Mobile Rich Media,300x600,"280,006","11,284",0,0
5/2/2016,New Product Launch,Fox.com,P11133,Wallet FEP,In-Stream Video,1920x1080,"2,092,465","99,810","1,611,198","1,256,734"
5/2/2016,Branding Campaign,IHeartRadio.com,P11198,Tracking Pixel,Tracking Pixel,1x1,"1,727",36,0,0
5/2/2016,Always-On,IHeartRadio.com,P11152,Tracking Pixel,Tracking Pixel,1x1,"1,616,652","29,908",0,0
5/2/2016,Mobile Always-On,Hulu,P11157,SL 728x90,In-Stream Tracking,728x90,"489,149","19,419","361,970","170,125"
5/2/2016,Always-On,Fox.com,P11133,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"173,279","8,057","126,493","77,160"
5/2/2016,Always-On,CBS Interactive US,P11243,Bag 300x250,Standard Banner,300x250,"7,977",394,0,0
5/2/2016,Branding Campaign,Hulu,P11157,Wallet 300x250,HTML5 Standard Banner,300x250,"1,312,622","59,724","918,835","817,763"
5/2/2016,Always-On,CBS Interactive US,P11243,Tracking Pixel,Tracking Pixel,1x1,"1,349,584","74,092",0,0
5/2/2016,Branding Campaign,IHeartRadio.com,P11215,Bag 300x250,Standard Banner,300x250,"937,224","33,646",0,0
5/2/2016,Always-On,BuzzFeed,P11125,Bag 300x250,Standard Banner,300x250,"252,356","12,743",0,0
5/2/2016,Always-On,BuzzFeed,P11144,Wallet 300x250,HTML5 Standard Banner,300x250,"194,105","4,056",0,0
5/2/2016,Branding Campaign,Hulu,P11181,Tracking Pixel,Tracking Pixel,1x1,"2,058,058","21,815","1,605,285","738,431"
5/2/2016,Always-On,Hulu,P11157,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"272,200","9,499","212,316","116,773"
5/2/2016,Mobile Always-On,Pandora Mobile US,P11359,Tracking Pixel,Tracking Pixel,1x1,"403,881","2,746",0,0
5/2/2016,Mobile Always-On,Mobvious,P11168,Wallet FEP,In-Stream Video,1920x1080,"1,658,129","71,133","1,160,690","858,910"
5/2/2016,Mobile Always-On,NBCUni.com,P11200,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,391,389","30,471","1,363,561","668,144"
5/2/2016,Mobile Always-On,NBCUni.com,P11200,SL 728x90,In-Stream Tracking,728x90,"741,439","37,665",0,0
5/2/2016,Always-On,Mobvious,P11168,SL 728x90,In-Stream Tracking,728x90,"863,329","30,043",0,0
5/2/2016,Mobile Always-On,Pandora Mobile US,P11338,Tracking Pixel,Tracking Pixel,1x1,"1,660,531","44,004",0,0
5/2/2016,Mobile Always-On,Pandora Mobile US,P11264,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,176,532","14,236","1,070,644","888,634"
5/2/2016,New Product Launch,Pandora Mobile US,P11150,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,076,438","33,261","764,270","703,128"
5/2/2016,Branding Campaign,Mobvious,P11174,SL 728x90,In-Stream Tracking,728x90,"1,704,259","29,994",0,0
5/2/2016,New Product Launch,Pandora.com,P11176,SL 728x90,In-Stream Tracking,728x90,"1,319,569","49,879",0,0
5/2/2016,New Product Launch,Mobvious,P11174,Wallet 300x250,HTML5 Standard Banner,300x250,"1,762,192","67,139",0,0
5/2/2016,Mobile Always-On,Pandora Mobile US,P11180,Bag 300x250,Standard Banner,300x250,"7,298",283,0,0
5/2/2016,Mobile Always-On,VEVO US,P11123,New Product 300x600,Mobile Rich Media,300x600,"827,148","39,289",0,0
5/2/2016,New Product Launch,Yahoo En Espanol,P11172,SL 728x90,In-Stream Tracking,728x90,"1,667,741","50,532",0,0
5/2/2016,New Product Launch,Pandora Mobile US,P11340,Tracking Pixel,Tracking Pixel,1x1,"1,130,615","38,101",0,0
5/2/2016,Website Conversions,YouTube US,P11122,SL 728x90,In-Stream Tracking,728x90,"2,039,703","5,303","1,611,365","999,046"
5/2/2016,Website Conversions,YouTube US,P11190,SL 728x90,In-Stream Tracking,728x90,"756,950","13,473","673,685","640,000"
5/2/2016,Mobile Always-On,YouTube US,P11122,Bag 300x250,Standard Banner,300x250,"543,219","1,086","380,253","239,559"
5/9/2016,Mobile Always-On,BuzzFeed,P11204,Tracking Pixel,Tracking Pixel,1x1,"293,011","3,252",0,0
5/9/2016,Mobile Always-On,BuzzFeed,P11138,Bag 300x250,Standard Banner,300x250,"315,023","6,520",0,0
5/9/2016,Website Conversions,Fox.com,P11211,New Product 300x600,Mobile Rich Media,300x600,"2,058,683","10,911",0,0
5/9/2016,New Product Launch,Hulu,P11155,Wallet FEP,In-Stream Video,1920x1080,"1,782,108","3,029","1,675,181","1,423,903"
5/9/2016,New Product Launch,Fox.com,P11133,Tracking Pixel,Tracking Pixel,1x1,"1,026,038","13,954",0,0
5/9/2016,Mobile Always-On,Pandora Mobile US,P11323,Bag 300x250,Standard Banner,300x250,"1,629,036","65,650",0,0
5/9/2016,Website Conversions,Mobvious,P11134,Tracking Pixel,Tracking Pixel,1x1,"1,146,229","43,327",0,0
5/9/2016,Always-On,Fox.com,P11207,Wallet FEP,In-Stream Video,1920x1080,"1,291,648","9,687","929,986","660,290"
5/9/2016,Always-On,CBS Interactive US,P11119,Bag 300x250,Standard Banner,300x250,"1,556,138","56,954",0,0
5/9/2016,New Product Launch,VEVO US,P11178,Tracking Pixel,Tracking Pixel,1x1,"16,203",140,0,0
5/9/2016,Always-On,Pandora Mobile US,P11209,SL 728x90,In-Stream Tracking,728x90,"952,184","44,562",0,0
5/9/2016,Website Conversions,Pandora.com,P11329,New Product 300x600,Mobile Rich Media,300x600,"195,801","3,132",0,0
5/9/2016,Mobile Always-On,NBCUni.com,P11177,SL 728x90,In-Stream Tracking,728x90,"659,959","4,553",0,0
5/9/2016,Always-On,NBCUni.com,P11200,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"987,158","24,185","947,671","473,835"
5/9/2016,Mobile Always-On,NBCUni.com,P11146,Wallet FEP,In-Stream Video,1920x1080,"1,333,544","60,009","1,213,525","606,762"
5/9/2016,Website Conversions,Pandora.com,P11208,SL 728x90,In-Stream Tracking,728x90,"1,302,615","51,192",0,0
5/9/2016,Always-On,Mobvious,P11132,Bag 300x250,Standard Banner,300x250,"990,569","6,141",0,0
5/9/2016,Always-On,Hulu,P11115,Tracking Pixel,Tracking Pixel,1x1,"1,675,854","30,668","1,206,614","482,645"
5/9/2016,Always-On,Pandora Mobile US,P11202,Wallet 300x250,HTML5 Standard Banner,300x250,"866,179","36,812",0,0
5/9/2016,Always-On,Pandora.com,P11160,Bag 300x250,Standard Banner,300x250,"322,647","2,871",0,0
5/9/2016,Mobile Always-On,Pandora Mobile US,P11209,Tracking Pixel,Tracking Pixel,1x1,"1,845,514","86,000",0,0
5/9/2016,Always-On,VEVO US,P11123,New Product 300x600,Mobile Rich Media,300x600,"1,904,473","54,087",0,0
5/9/2016,New Product Launch,NBCUni.com,P11200,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,687,628","16,369","1,282,597","666,950"
5/9/2016,Mobile Always-On,Mobvious,P11174,Tracking Pixel,Tracking Pixel,1x1,"738,878","12,487",0,0
5/9/2016,New Product Launch,Pandora Mobile US,P11205,Bag 300x250,Standard Banner,300x250,"1,323,635","57,842",0,0
5/9/2016,Mobile Always-On,Pandora.com,P11179,Wallet FEP,In-Stream Video,1920x1080,"1,973,778","39,870","1,954,040","1,524,151"
5/9/2016,New Product Launch,YouTube US,P11365,New Product 300x600,Mobile Rich Media,300x600,"1,088,476","4,680",0,0
5/9/2016,Website Conversions,Pandora.com,P11256,Bag 300x250,Standard Banner,300x250,"566,993","21,375",0,0
5/9/2016,New Product Launch,Pandora.com,P11142,SL 728x90,In-Stream Tracking,728x90,"2,108,175","23,400",0,0
5/9/2016,New Product Launch,Pandora.com,P11158,Wallet FEP,In-Stream Video,1920x1080,"1,069,435","4,705","1,058,740","677,593"
5/9/2016,Mobile Always-On,Pandora Mobile US,P11180,Wallet 300x250,HTML5 Standard Banner,300x250,"931,111","23,277",0,0
5/9/2016,Always-On,Yahoo En Espanol,P11172,New Product 300x600,Mobile Rich Media,300x600,"1,824,969","75,188",0,0
5/9/2016,New Product Launch,YouTube US,P11121,Bag 300x250,Standard Banner,300x250,"1,828,566","80,091","1,407,995","1,013,756"
5/9/2016,New Product Launch,Yahoo En Espanol,P11284,New Product 300x600,Mobile Rich Media,300x600,"145,206","3,310",0,0
5/9/2016,Website Conversions,YouTube US,P11190,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"688,223","6,882","619,400","284,924"
5/9/2016,Mobile Always-On,YouTube US,P11121,Bag 300x250,Standard Banner,300x250,"1,892,297","62,067","1,854,451","1,279,571"
5/9/2016,New Product Launch,YouTube US,P11248,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,878,833","78,535","1,634,584","1,536,508"
5/16/2016,Mobile Always-On,BuzzFeed,P11170,Tracking Pixel,Tracking Pixel,1x1,"302,703","8,899",0,0
5/16/2016,Mobile Always-On,Pandora Mobile US,P11333,New Product 300x600,Mobile Rich Media,300x600,"1,646,568","64,874",0,0
5/16/2016,Branding Campaign,Fox Sports,P11185,SL 728x90,In-Stream Tracking,728x90,"1,847,664","46,006",0,0
5/16/2016,Branding Campaign,Fox Sports,P11165,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"734,547","30,042","690,474","579,998"
5/16/2016,Mobile Always-On,Pandora Mobile US,P11149,SL 728x90,In-Stream Tracking,728x90,"570,762","4,337",0,0
5/16/2016,Branding Campaign,Fox.com,P11210,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,914,21,731,570
5/16/2016,Always-On,BuzzFeed,P11204,SL 728x90,In-Stream Tracking,728x90,"327,260","1,472",0,0
5/16/2016,Always-On,CBS Interactive US,P11206,Wallet 300x250,HTML5 Standard Banner,300x250,"420,995","15,282",0,0
5/16/2016,Mobile Always-On,Pandora Mobile US,P11323,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,644,009","46,525","1,167,246","1,120,556"
5/16/2016,Mobile Always-On,Pandora Mobile US,P11267,Bag 300x250,Standard Banner,300x250,"919,805","31,825",0,0
5/16/2016,Branding Campaign,Hulu,P11115,SL 728x90,In-Stream Tracking,728x90,"1,149,766","56,568","816,333","587,759"
5/16/2016,Website Conversions,Pandora.com,P11268,Wallet FEP,In-Stream Video,1920x1080,"1,482,478","67,304","1,215,631","1,154,849"
5/16/2016,Mobile Always-On,NBCUni.com,P11153,Bag 300x250,Standard Banner,300x250,"1,206,496","64,306",0,0
5/16/2016,Always-On,Pandora Mobile US,P11209,Wallet FEP,In-Stream Video,1920x1080,"743,876","36,152","528,151","422,520"
5/16/2016,Always-On,Hulu,P11157,SL 728x90,In-Stream Tracking,728x90,"1,612,098","38,045","1,499,251","1,304,348"
5/16/2016,Website Traffic,Pandora.com,P11141,SL 728x90,In-Stream Tracking,728x90,"1,700,104","7,480",0,0
5/16/2016,Website Traffic,Pandora.com,P11135,Bag 300x250,Standard Banner,300x250,"1,487,557","54,593",0,0
5/16/2016,Branding Campaign,Mobvious,P11128,Bag 300x250,Standard Banner,300x250,"29,211","1,492",0,0
5/16/2016,Mobile Always-On,NBCUni.com,P11166,Wallet FEP,In-Stream Video,1920x1080,"396,382","15,657","293,322","123,195"
5/16/2016,New Product Launch,Pandora Mobile US,P11209,Bag 300x250,Standard Banner,300x250,"2,074,997","28,219",0,0
5/16/2016,Mobile Always-On,Pandora Mobile US,P11143,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"876,748","44,889","622,491","497,992"
5/16/2016,New Product Launch,NBCUni.com,P11166,Bag 300x250,Standard Banner,300x250,"943,385","37,452",0,0
5/16/2016,Website Traffic,Pandora Mobile US,P11151,SL 728x90,In-Stream Tracking,728x90,"1,516,942","73,268",0,0
5/16/2016,Always-On,Pandora.com,P11195,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,990,888","34,442","1,811,708","1,105,141"
5/16/2016,Branding Campaign,Pandora Mobile US,P11118,New Product 300x600,Mobile Rich Media,300x600,"2,057,011","51,836",0,0
5/16/2016,Mobile Always-On,Pandora.com,P11158,Wallet 300x250,HTML5 Standard Banner,300x250,"912,931","14,972",0,0
5/16/2016,Mobile Always-On,VEVO US,P11136,Tracking Pixel,Tracking Pixel,1x1,"1,059,194","40,673",0,0
5/16/2016,New Product Launch,Pandora Mobile US,P11169,Wallet FEP,In-Stream Video,1920x1080,"1,983,690","36,103","1,646,462","1,300,704"
5/16/2016,New Product Launch,Pandora Mobile US,P11180,Tracking Pixel,Tracking Pixel,1x1,"1,235,909","36,830",0,0
5/16/2016,New Product Launch,YouTube US,P11266,Tracking Pixel,Tracking Pixel,1x1,"533,367","8,587",0,0
5/16/2016,Always-On,Yahoo En Espanol,P11172,Wallet 300x250,HTML5 Standard Banner,300x250,"1,628,084","51,121",0,0
5/16/2016,New Product Launch,YouTube US,P11182,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"855,892","29,271","633,360","589,024"
5/16/2016,New Product Launch,YouTube US,P11182,Wallet 300x250,HTML5 Standard Banner,300x250,"1,165,507","40,909","909,095","654,548"
5/16/2016,New Product Launch,Pandora.com,P11290,Tracking Pixel,Tracking Pixel,1x1,"2,024,628","17,614",0,0
5/16/2016,New Product Launch,YouTube US,P11190,Tracking Pixel,Tracking Pixel,1x1,"42,622","1,282","34,950","13,980"
5/16/2016,New Product Launch,Pandora Mobile US,P11333,SL 728x90,In-Stream Tracking,728x90,"514,234","14,809",0,0
5/16/2016,Branding Campaign,YouTube US,P11287,Bag 300x250,Standard Banner,300x250,"239,810","3,932",0,0
5/23/2016,Mobile Always-On,BuzzFeed,P11144,Bag 300x250,Standard Banner,300x250,"190,019","4,693",0,0
5/23/2016,Website Traffic,CBS Interactive US,P11206,Wallet FEP,In-Stream Video,1920x1080,"1,829,085","19,937","1,737,630","1,633,372"
5/23/2016,New Product Launch,CBS Interactive US,P11206,Wallet FEP,In-Stream Video,1920x1080,"949,439","45,383","845,000","473,200"
5/23/2016,Website Traffic,Hulu,P11130,Wallet FEP,In-Stream Video,1920x1080,"1,149,625","26,786","896,707","681,497"
5/23/2016,New Product Launch,Fox.com,P11211,SL 728x90,In-Stream Tracking,728x90,"1,838,528","97,625",0,0
5/23/2016,New Product Launch,Fox.com,P11133,New Product 300x600,Mobile Rich Media,300x600,"1,473,822","45,541",0,0
5/23/2016,Always-On,Fox.com,P11240,Wallet 300x250,HTML5 Standard Banner,300x250,"332,843","17,440",0,0
5/23/2016,Mobile Always-On,Hulu,P11196,SL 728x90,In-Stream Tracking,728x90,"634,225","8,244","596,171","298,085"
5/23/2016,Always-On,BuzzFeed,P11144,SL 728x90,In-Stream Tracking,728x90,"1,473,410","9,135",0,0
5/23/2016,Mobile Always-On,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"730,268","2,701","642,635","559,092"
5/23/2016,New Product Launch,Pandora.com,P11171,New Product 300x600,Mobile Rich Media,300x600,"2,046,299","29,671",0,0
5/23/2016,Mobile Always-On,NBCUni.com,P11200,Tracking Pixel,Tracking Pixel,1x1,"371,190","2,932",0,0
5/23/2016,Always-On,NBCUni.com,P11166,SL 728x90,In-Stream Tracking,728x90,"1,981,517","82,431",0,0
5/23/2016,New Product Launch,Hulu,P11193,SL 728x90,In-Stream Tracking,728x90,"1,082,395","45,135","1,006,627","483,180"
5/23/2016,Always-On,NBCUni.com,P11146,Wallet FEP,In-Stream Video,1920x1080,"1,749,540","40,939","1,609,576","885,266"
5/23/2016,Always-On,Pandora Mobile US,P11205,SL 728x90,In-Stream Tracking,728x90,"1,013,842","55,254",0,0
5/23/2016,Always-On,VEVO US,P11112,New Product 300x600,Mobile Rich Media,300x600,"767,175","24,319",0,0
5/23/2016,Always-On,VEVO US,P11113,SL 728x90,In-Stream Tracking,728x90,"1,070,569","16,379",0,0
